kg_id,language_env,confidence,source_type,source_url,evidence_snippet,needs_review
edb_5375270001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 翠茵小宇宙幼稚園,true
edb_5391550003,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 香港學堂國際學校,false
edb_5408110001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5428300001,trilingual|english|native_english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英語; 外籍老師與本地老師創設的語言環境下學習，與小朋友運用英語溝通和進行遊戲，以鞏固學習兩文三語的基礎，讓幼兒在自然的語言環境下提升對英語學習的興趣，以增加表達英語,false
edb_5492400001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 雙語,false
edb_5549010001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5593850001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5597680001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,1.參考教育局課程指引，配合兒童身心發展和需要訂定學習目標、內容和活動，讓兒童透過直接的體驗獲得知識及發揮其潛能創意； 2.讓兒童認識耶穌基督，在愛和被愛中成長。 本校會遵照《幼稚園教育課程指引》(2,true
edb_5630720001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5632690001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照課程指引,配合兒童學習興趣及發展需要制訂。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 活動教學、專題研習、",true
edb_5633400001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5634800001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_5634980001,trilingual|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英文,false
edb_5639780001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5647700001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國語; 英語,false
edb_5648180001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5650080001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5652700001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5654580001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"課程設計建基於多元智能的理念,以幼兒的強項輔助弱項的發展。透過多元管道環境創設及專題研習,鞏固及深化幼兒的學習; 配合《幼稚園教育課程指引》(2017)課程指引, 編配適切的「自由遊戲」時間, 讓幼兒",true
edb_5657680001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,依據教育局「幼稚園教育課程指引」及幼兒的身心發展和興趣而編寫，以多元智能綜合不同的主題來提升兒童在智能、語言、群性、情緒、藝術、體能及靈育各方面發展。 以多元智能綜合課程， 啟發幼兒的潛能，並配合不同,true
edb_5659970001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_5665860001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5671080001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_5671160001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_5757550001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 GARDEN HOUSE WALDORF KINDERGARTEN,false
edb_5786300001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們所有的課程都以蒙特梭利教育理念為基礎，在孩子成長的每個階段中，根據孩子的需求和興趣進行個性化課程定制，同時培養獨立能力。 在我們的教室裡，孩子按照自主選擇的步伐和方式學習，享受吸收不同知識和技能的,false
edb_5818360002,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 博士山（香港）國際幼稚園 - 將軍澳,false
edb_5837740001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們所有的課程都以蒙特梭利教育理念為基礎，在孩子成長的每個階段中，根據孩子的需求和興趣進行個性化課程定制，同時培養獨立能力。 在我們的教室裡，孩子按照自主選擇的步伐和方式學習，享受吸收不同知識和技能的,false
edb_5920800001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,依據<幼稚園教育課程指引>(2017)作課程規劃，以兒童為本的理念，提供生活化、感官探索及富趣味的遊戲環境作為學習歷程，同時引入社區資源，持續優化課程。 本校會遵照《幼稚園教育課程指引》(2017)規,true
edb_6043720001,trilingual|putonghua|english|cantonese|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_6072580001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 英藝幼稚園（將軍澳）,true
edb_6084750001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 NORD ANGLIA INTERNATIONAL PRE-SCHOOL (SAI KUNG),false
edb_6097490001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 YORK MONTESSORI INTERNATIONAL PRE-SCHOOL (TSEUNG KWAN O),false
edb_6123910001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 雙語,false
edb_6130880001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 樂必津法國幼稚園,false
edb_6135170001,bilingual|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,雙語,false
edb_6136650001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文; 雙語,false
edb_6153660001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 INVICTUS KINDERGARTEN,false
edb_6163110001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文; 雙語,false
edb_6164430001,putonghua|english|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 粵語,false
edb_6197870001,trilingual|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英文; 雙語,false
edb_1321520001,trilingual|putonghua|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 中英雙語,false
edb_1338500001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校採用螺旋式教學，以校本課程為主幹。根據幼兒的興趣、發展特徵和特點進行規劃，更以班本設計活動提供個性化的教學、探索及遊戲活動，通過多元化及多感官的學習體驗，讓幼兒在生活中懂得解難、熱愛生命，從小培育,true
edb_1381770001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
"edb_2162080001,0002",english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_3174030002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,秉承基督教之辦學宗旨延伸生命教育為課程核心， 提供一個學習「信、望、愛」實踐督精神之學校，在聖經基礎上， 認識基督教信仰，建立良好的生活習慣和品德，在靈、德、智、體、群、美六育上有均衡的發展，締造一個,true
edb_3195110001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_3230800001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文; 雙語,false
edb_3233570001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校課程規劃是以聖經為本，參照教育局擬訂的《幼稚園教育課程指引》，以配合幼兒成長和發展需要為基礎。課程以綜合主題教學為核心，透過生活化和富趣味的探索遊戲，讓兒童在過程中獲取知識技能、建立積極態度，提升,true
edb_3236830001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校按兒童身心發展的階段和特性，精心設計校本課程，着重品德的培育及語文發展，採用活潑的主題教學法及繪本教學，透過多姿多采的活動，培養兒童的學習興趣，建立良好的生活習慣、自信心和學習基礎。 本校會遵照《,true
edb_3241590001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照兒童的年齡特點，以主題作綜合德、智、體、群、美、靈六育均衡的課程，發展兒童個人的潛能。並滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教育課程指引》(2017,true
edb_3242640004,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據兒童發展需求、日常體驗及學習興趣而編排課程。透過互動式學習，培養兒童的認知技巧，良好品德，並樹立積極的學習態度。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，,true
edb_3247870001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_3247950001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_3252520001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以兒童為中心。按兒童身心發展並配合兒童的學習興趣而制定。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 主題教學,",true
edb_3255110002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以兒童為主體的學與教策略設計校本課程,寓學習於遊戲,培養兒童的自學精神,透過遊戲、探索及經驗分享,誘發兒童的興趣和潛能,從而產生直接經驗,強化技巧,並延伸概念,為終身學習奠下良好根基。 本校會遵照《幼",true
edb_3256350001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英文,false
edb_3258300001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照教育局課程指引和兒童發展能力來規劃課程,以兒童為本。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 從生活化主",true
edb_3259530001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,依據「幼稚園教育課程指引」以主題作綜合課程設計，配合兒童的生活經驗；重視兒童語文能力和品格教育，透過區角遊戲培養兒童對學習的興趣，建立求知精神。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，,true
edb_5146590001,trilingual|putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5146590001,trilingual|putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5325500001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照不同年齡兒童的發展進度和個別差異，配合兒童的學習興趣 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 從遊戲中學,true
edb_5325500002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照不同年齡兒童的發展進度和個別差異，配兒童的學習興趣。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 從遊戲中學,true
edb_5328000001,english|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 粵語,false
edb_5364820001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"本園課程以「幼稚園教育課程指引」(2017)為依據,以兒童為中心的學習,並配合兒童的發展、興趣和需要,設計多元化的活動,及以遊戲式學習活動豐富兒童的生活經驗,促進兒童全面均衡的發展。 本校會遵照《幼稚",true
edb_5487230001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5631700001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5640440001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_5644430001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_5644780001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5645160001,trilingual|putonghua,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話,false
edb_5647290001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"依據幼兒的身心發展、能力及學習興趣,將知識與生活經驗結合,提升幼兒自主學習的能力。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練",true
edb_5653930001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據兒童發展的理論及研究,按兒童的身心發展需要及學習興趣釐定；注重兒童全面均衡的發展和獨特性。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式",true
edb_5654070001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據兒童發展的理論及研究，按兒童的身心發展需要及學習興趣釐定；注重兒童全面均衡的發展和獨特性。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式,true
edb_5655630001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據教育局「幼稚園教育課程指引」(2017)為課程導向，以螺旋式的綜合教學法為主，並以設計活動為輔，關注幼兒之學習興趣、能力及差異編排活動，提供多元化活動，讓幼兒從遊戲中學習。培育幼兒學會學習，增進知,true
edb_5665600001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5667050001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據兒童發展的理論及研究，按兒童的身心發展需要及學習興趣釐定課程，注重兒童全面均衡的發展及獨特性，以啟發兒童的潛能和主動學習的精神。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒,true
edb_5670510001,bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,雙語,false
edb_5961160001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5967870001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_6018610001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_6044700001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_6046150001,trilingual|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英語,false
edb_6077030001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,在漢迪，我們結合了美國創意課程的指導原則和中華文化價值觀的精髓，融合了傳統的歷久不衰的理解與現代社會新的啟發，充分展現了中西教育的最佳特色，為學生在這一發展階段提供了理想的教育基礎。我們堅信，我們獨特,false
edb_6127820001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 朗思國際幼稚園（南昌）,false
edb_6131690001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_6152500001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 雙語,false
edb_6153150001,trilingual|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英文; 雙語,false
edb_6156410001,putonghua,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話,false
edb_6185270001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照兒童的年齡特點，以主題作綜合德智體群美靈六育均衡的課程，發展兒童個人的潛能。並滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程,true
edb_6201490001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據幼兒的發展目標及配合幼兒教育發展的趨勢,透過六大學習範籌並按照兒童的興趣、能力及整體發展而編定。著重幼兒的〝創意思維〞發展,以啟發多元智能為課程的軸心,達致全人的發展。 本校會遵照《幼稚園教育課程",true
edb_6235800001,putonghua|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 雙語,false
edb_1510090001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園遵照教育局最新指引，課程架構的核心是以身體、認知和語言、情意和群性、美感、品德發展作為五大目標，也透過語文、個人與群體、體能與健康、大自然與生活、藝術與創意、幼兒數學六個範疇作學習內容，推動幼兒藉,true
edb_1512030001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_1564930001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_1567520001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_1567790001,trilingual|putonghua|english|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_1569730001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"採用多元化、綜合活動和遊戲,讓兒童藉著親身探究、體驗和師生互動,促進兒童的思維、語文、感知及社交等方面的發展,並藉著群體生活,幫助兒童建立良好的生活習慣和品德,為兒童奠立學習基礎。 本校會遵照《幼稚園",true
edb_1572950001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_1573840001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_1575110001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_1575970001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英文,false
edb_1578640001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_1581600001,trilingual|putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
