schoolId,field,status,currentValue,proposedValue,sourceUrl,notes
sch_01198,phone,NEED_REVIEW,32818468,,,
sch_01198,website,FAIL,https://www.school1198.edu.hk,,,Placeholder URL
sch_01198,applicationMaterials,UNKNOWN,MISSING,,,
sch_01198,applicationLink,FAIL,https://www.school1198.edu.hk/admission,,,Placeholder URL
sch_01198,latitude,NEED_REVIEW,22.252807,,,
sch_01198,longitude,NEED_REVIEW,114.195063,,,
sch_01198,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01199,id,PASS,sch_01199,,,
sch_01199,name,NEED_REVIEW,東華三院小學（南區）,,,
sch_01199,nameEn,NEED_REVIEW,Tung Wah Group of Hospitals Primary School (深水埗區),,,
sch_01199,searchKeywords,PASS,"[""TWGHs"",""深水埗區"",""九龍""]",,,
sch_01199,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01199,district,FAIL,district:深水埗區|region:九龍,九龍,,Use region value for district field
sch_01199,level,PASS,小學,,,
sch_01199,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01199,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01199,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01199,language,FAIL,雙語,,,
sch_01199,highlights,FAIL,"features:[""STEM教育"",""國際交流"",""體育特色""]","[""STEM教育"",""國際交流"",""體育特色""]",,Rename features to highlights
sch_01199,address,FAIL,香港九龍深水埗區某街道73號,,,Placeholder address
sch_01199,phone,NEED_REVIEW,38908089,,,
sch_01199,website,FAIL,https://www.school1199.edu.hk,,,Placeholder URL
sch_01199,applicationMaterials,UNKNOWN,MISSING,,,
sch_01199,applicationLink,FAIL,https://www.school1199.edu.hk/admission,,,Placeholder URL
sch_01199,latitude,NEED_REVIEW,22.321931,,,
sch_01199,longitude,NEED_REVIEW,114.177686,,,
sch_01199,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01200,id,PASS,sch_01200,,,
sch_01200,name,NEED_REVIEW,聖公會小學（北區）,,,
sch_01200,nameEn,NEED_REVIEW,S.K.H. Primary School (大埔區),,,
sch_01200,searchKeywords,PASS,"[""SKH"",""大埔區"",""新界""]",,,
sch_01200,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01200,district,FAIL,district:大埔區|region:新界,新界,,Use region value for district field
sch_01200,level,PASS,小學,,,
sch_01200,tuitionMin,FAIL,tuition:3726,,,Schema: split tuition into tuitionMin/Max
sch_01200,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01200,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01200,language,PASS,以中文為主,,,
sch_01200,highlights,FAIL,"features:[""國際交流"",""科技教育"",""音樂特色"",""雙語教學"",""小班教學""]","[""國際交流"",""科技教育"",""音樂特色"",""雙語教學"",""小班教學""]",,Rename features to highlights
sch_01200,address,FAIL,香港新界大埔區某街道119號,,,Placeholder address
sch_01200,phone,NEED_REVIEW,24506207,,,
sch_01200,website,FAIL,https://www.school1200.edu.hk,,,Placeholder URL
sch_01200,applicationMaterials,UNKNOWN,MISSING,,,
sch_01200,applicationLink,FAIL,https://www.school1200.edu.hk/admission,,,Placeholder URL
sch_01200,latitude,NEED_REVIEW,22.54031,,,
sch_01200,longitude,NEED_REVIEW,114.273326,,,
sch_01200,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01201,id,PASS,sch_01201,,,
sch_01201,name,NEED_REVIEW,博愛醫院灣仔區小學（灣仔區分校）,,,Synthetic name pattern
sch_01201,nameEn,NEED_REVIEW,Pok Oi Hospital Primary School (灣仔區),,,
sch_01201,searchKeywords,PASS,"[""POH"",""灣仔區"",""港島""]",,,
sch_01201,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01201,district,FAIL,district:灣仔區|region:港島,港島,,Use region value for district field
sch_01201,level,PASS,小學,,,
sch_01201,tuitionMin,FAIL,tuition:3085,,,Schema: split tuition into tuitionMin/Max
sch_01201,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01201,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01201,language,PASS,以中文為主,,,
sch_01201,highlights,FAIL,"features:[""科技教育"",""體育特色"",""小班教學"",""閱讀計劃""]","[""科技教育"",""體育特色"",""小班教學"",""閱讀計劃""]",,Rename features to highlights
sch_01201,address,FAIL,香港港島灣仔區某街道104號,,,Placeholder address
sch_01201,phone,NEED_REVIEW,36170138,,,
sch_01201,website,FAIL,https://www.school1201.edu.hk,,,Placeholder URL
sch_01201,applicationMaterials,UNKNOWN,MISSING,,,
sch_01201,applicationLink,FAIL,https://www.school1201.edu.hk/admission,,,Placeholder URL
sch_01201,latitude,NEED_REVIEW,22.275812,,,
sch_01201,longitude,NEED_REVIEW,114.217565,,,
sch_01201,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01202,id,PASS,sch_01202,,,
sch_01202,name,NEED_REVIEW,浸信會小學（第2校）,,,Synthetic name pattern
sch_01202,nameEn,NEED_REVIEW,Baptist Primary School (中西區),,,
sch_01202,searchKeywords,PASS,"[""Baptist"",""中西區"",""港島""]",,,
sch_01202,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01202,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01202,level,PASS,小學,,,
sch_01202,tuitionMin,FAIL,tuition:1440,,,Schema: split tuition into tuitionMin/Max
sch_01202,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01202,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01202,language,PASS,全英文,,,
sch_01202,highlights,FAIL,"features:[""環保教育"",""體育特色"",""國際交流""]","[""環保教育"",""體育特色"",""國際交流""]",,Rename features to highlights
sch_01202,address,FAIL,香港港島中西區某街道158號,,,Placeholder address
sch_01202,phone,NEED_REVIEW,25067916,,,
sch_01202,website,FAIL,https://www.school1202.edu.hk,,,Placeholder URL
sch_01202,applicationMaterials,UNKNOWN,MISSING,,,
sch_01202,applicationLink,FAIL,https://www.school1202.edu.hk/admission,,,Placeholder URL
sch_01202,latitude,NEED_REVIEW,22.286767,,,
sch_01202,longitude,NEED_REVIEW,114.186363,,,
sch_01202,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01203,id,PASS,sch_01203,,,
sch_01203,name,NEED_REVIEW,嗇色園小學（中西區）,,,
sch_01203,nameEn,NEED_REVIEW,Sik Sik Yuen Primary School (中西區),,,
sch_01203,searchKeywords,PASS,"[""SSY"",""中西區"",""港島""]",,,
sch_01203,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01203,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01203,level,PASS,小學,,,
sch_01203,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01203,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01203,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01203,language,PASS,全英文,,,
sch_01203,highlights,FAIL,"features:[""體育特色"",""藝術特色"",""閱讀計劃"",""科技教育""]","[""體育特色"",""藝術特色"",""閱讀計劃"",""科技教育""]",,Rename features to highlights
sch_01203,address,FAIL,香港港島中西區某街道189號,,,Placeholder address
sch_01203,phone,NEED_REVIEW,32728078,,,
sch_01203,website,FAIL,https://www.school1203.edu.hk,,,Placeholder URL
sch_01203,applicationMaterials,UNKNOWN,MISSING,,,
sch_01203,applicationLink,FAIL,https://www.school1203.edu.hk/admission,,,Placeholder URL
sch_01203,latitude,NEED_REVIEW,22.294127,,,
sch_01203,longitude,NEED_REVIEW,114.21034,,,
sch_01203,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01204,id,PASS,sch_01204,,,
sch_01204,name,NEED_REVIEW,路德會小學（第4校）,,,Synthetic name pattern
sch_01204,nameEn,NEED_REVIEW,Lutheran Primary School (西貢區),,,
sch_01204,searchKeywords,PASS,"[""Lutheran"",""西貢區"",""新界""]",,,
sch_01204,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01204,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_01204,level,PASS,小學,,,
sch_01204,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01204,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01204,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01204,language,PASS,以中文為主,,,
sch_01204,highlights,FAIL,"features:[""環保教育"",""國際交流"",""科技教育""]","[""環保教育"",""國際交流"",""科技教育""]",,Rename features to highlights
sch_01204,address,FAIL,香港新界西貢區某街道19號,,,Placeholder address
sch_01204,phone,NEED_REVIEW,26358351,,,
sch_01204,website,FAIL,https://www.school1204.edu.hk,,,Placeholder URL
sch_01204,applicationMaterials,UNKNOWN,MISSING,,,
sch_01204,applicationLink,FAIL,https://www.school1204.edu.hk/admission,,,Placeholder URL
sch_01204,latitude,NEED_REVIEW,22.369348,,,
sch_01204,longitude,NEED_REVIEW,114.221314,,,
sch_01204,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01205,id,PASS,sch_01205,,,
sch_01205,name,NEED_REVIEW,路德會小學（北區）,,,
sch_01205,nameEn,NEED_REVIEW,Lutheran Primary School (沙田區),,,
sch_01205,searchKeywords,PASS,"[""Lutheran"",""沙田區"",""新界""]",,,
sch_01205,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01205,district,FAIL,district:沙田區|region:新界,新界,,Use region value for district field
sch_01205,level,PASS,小學,,,
sch_01205,tuitionMin,FAIL,tuition:2265,,,Schema: split tuition into tuitionMin/Max
sch_01205,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01205,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01205,language,PASS,以中文為主,,,
sch_01205,highlights,FAIL,"features:[""環保教育"",""全人發展"",""藝術特色"",""STEM教育"",""品德教育""]","[""環保教育"",""全人發展"",""藝術特色"",""STEM教育"",""品德教育""]",,Rename features to highlights
sch_01205,address,FAIL,香港新界沙田區某街道22號,,,Placeholder address
sch_01205,phone,NEED_REVIEW,33084829,,,
sch_01205,website,FAIL,https://www.school1205.edu.hk,,,Placeholder URL
sch_01205,applicationMaterials,UNKNOWN,MISSING,,,
sch_01205,applicationLink,FAIL,https://www.school1205.edu.hk/admission,,,Placeholder URL
sch_01205,latitude,NEED_REVIEW,22.506683,,,
sch_01205,longitude,NEED_REVIEW,114.215515,,,
sch_01205,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01206,id,PASS,sch_01206,,,
sch_01206,name,NEED_REVIEW,浸信會小學（第1校）,,,Synthetic name pattern
sch_01206,nameEn,NEED_REVIEW,Baptist Primary School (西貢區),,,
sch_01206,searchKeywords,PASS,"[""Baptist"",""西貢區"",""新界""]",,,
sch_01206,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01206,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_01206,level,PASS,小學,,,
sch_01206,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01206,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01206,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01206,language,PASS,以中文為主,,,
sch_01206,highlights,FAIL,"features:[""品德教育"",""小班教學""]","[""品德教育"",""小班教學""]",,Rename features to highlights
sch_01206,address,FAIL,香港新界西貢區某街道123號,,,Placeholder address
sch_01206,phone,NEED_REVIEW,28503802,,,
sch_01206,website,FAIL,https://www.school1206.edu.hk,,,Placeholder URL
sch_01206,applicationMaterials,UNKNOWN,MISSING,,,
sch_01206,applicationLink,FAIL,https://www.school1206.edu.hk/admission,,,Placeholder URL
sch_01206,latitude,NEED_REVIEW,22.471588,,,
sch_01206,longitude,NEED_REVIEW,114.144294,,,
sch_01206,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01207,id,PASS,sch_01207,,,
sch_01207,name,NEED_REVIEW,聖公會西貢區小學（西貢區分校）,,,Synthetic name pattern
sch_01207,nameEn,NEED_REVIEW,S.K.H. Primary School (西貢區),,,
sch_01207,searchKeywords,PASS,"[""SKH"",""西貢區"",""新界""]",,,
sch_01207,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01207,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_01207,level,PASS,小學,,,
sch_01207,tuitionMin,FAIL,tuition:2965,,,Schema: split tuition into tuitionMin/Max
sch_01207,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01207,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01207,language,FAIL,雙語,,,
sch_01207,highlights,FAIL,"features:[""雙語教學"",""STEM教育"",""閱讀計劃"",""國際交流"",""小班教學""]","[""雙語教學"",""STEM教育"",""閱讀計劃"",""國際交流"",""小班教學""]",,Rename features to highlights
sch_01207,address,FAIL,香港新界西貢區某街道85號,,,Placeholder address
sch_01207,phone,NEED_REVIEW,25009137,,,
sch_01207,website,FAIL,https://www.school1207.edu.hk,,,Placeholder URL
sch_01207,applicationMaterials,UNKNOWN,MISSING,,,
sch_01207,applicationLink,FAIL,https://www.school1207.edu.hk/admission,,,Placeholder URL
sch_01207,latitude,NEED_REVIEW,22.379241,,,
sch_01207,longitude,NEED_REVIEW,114.1571,,,
sch_01207,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01208,id,PASS,sch_01208,,,
sch_01208,name,NEED_REVIEW,佛教中西區小學（第3校）,,,Synthetic name pattern
sch_01208,nameEn,NEED_REVIEW,Buddhist Primary School (中西區),,,
sch_01208,searchKeywords,PASS,"[""Buddhist"",""中西區"",""港島""]",,,
sch_01208,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01208,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01208,level,PASS,小學,,,
sch_01208,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01208,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01208,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01208,language,FAIL,雙語,,,
sch_01208,highlights,FAIL,"features:[""國際交流"",""體育特色"",""科技教育"",""閱讀計劃"",""STEM教育""]","[""國際交流"",""體育特色"",""科技教育"",""閱讀計劃"",""STEM教育""]",,Rename features to highlights
sch_01208,address,FAIL,香港港島中西區某街道99號,,,Placeholder address
sch_01208,phone,NEED_REVIEW,21293061,,,
sch_01208,website,FAIL,https://www.school1208.edu.hk,,,Placeholder URL
sch_01208,applicationMaterials,UNKNOWN,MISSING,,,
sch_01208,applicationLink,FAIL,https://www.school1208.edu.hk/admission,,,Placeholder URL
sch_01208,latitude,NEED_REVIEW,22.283085,,,
sch_01208,longitude,NEED_REVIEW,114.203028,,,
sch_01208,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01209,id,PASS,sch_01209,,,
sch_01209,name,NEED_REVIEW,天主教葵青區小學（西區）,,,
sch_01209,nameEn,NEED_REVIEW,Catholic Primary School (葵青區),,,
sch_01209,searchKeywords,PASS,"[""Catholic"",""葵青區"",""新界""]",,,
sch_01209,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01209,district,FAIL,district:葵青區|region:新界,新界,,Use region value for district field
sch_01209,level,PASS,小學,,,
sch_01209,tuitionMin,FAIL,tuition:3144,,,Schema: split tuition into tuitionMin/Max
sch_01209,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01209,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01209,language,FAIL,雙語,,,
sch_01209,highlights,FAIL,"features:[""STEM教育"",""雙語教學"",""音樂特色"",""環保教育"",""科技教育""]","[""STEM教育"",""雙語教學"",""音樂特色"",""環保教育"",""科技教育""]",,Rename features to highlights
sch_01209,address,FAIL,香港新界葵青區某街道124號,,,Placeholder address
sch_01209,phone,NEED_REVIEW,25198389,,,
sch_01209,website,FAIL,https://www.school1209.edu.hk,,,Placeholder URL
sch_01209,applicationMaterials,UNKNOWN,MISSING,,,
sch_01209,applicationLink,FAIL,https://www.school1209.edu.hk/admission,,,Placeholder URL
sch_01209,latitude,NEED_REVIEW,22.383143,,,
sch_01209,longitude,NEED_REVIEW,114.251756,,,
sch_01209,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01210,id,PASS,sch_01210,,,
sch_01210,name,NEED_REVIEW,保良局中西區小學（中西區分校）,,,Synthetic name pattern
sch_01210,nameEn,NEED_REVIEW,Po Leung Kuk Primary School (中西區),,,
sch_01210,searchKeywords,PASS,"[""PLK"",""中西區"",""港島""]",,,
sch_01210,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01210,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01210,level,PASS,小學,,,
sch_01210,tuitionMin,FAIL,tuition:2918,,,Schema: split tuition into tuitionMin/Max
sch_01210,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01210,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01210,language,PASS,全英文,,,
sch_01210,highlights,FAIL,"features:[""全人發展"",""環保教育"",""閱讀計劃"",""小班教學""]","[""全人發展"",""環保教育"",""閱讀計劃"",""小班教學""]",,Rename features to highlights
sch_01210,address,FAIL,香港港島中西區某街道16號,,,Placeholder address
sch_01210,phone,NEED_REVIEW,27460018,,,
sch_01210,website,FAIL,https://www.school1210.edu.hk,,,Placeholder URL
sch_01210,applicationMaterials,UNKNOWN,MISSING,,,
sch_01210,applicationLink,FAIL,https://www.school1210.edu.hk/admission,,,Placeholder URL
sch_01210,latitude,NEED_REVIEW,22.29122,,,
sch_01210,longitude,NEED_REVIEW,114.221892,,,
sch_01210,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01211,id,PASS,sch_01211,,,
sch_01211,name,NEED_REVIEW,中華基督教會小學（第1校）,,,Synthetic name pattern
sch_01211,nameEn,NEED_REVIEW,C.C.C. Primary School (東區),,,
sch_01211,searchKeywords,PASS,"[""CCC"",""東區"",""港島""]",,,
sch_01211,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01211,district,FAIL,district:東區|region:港島,港島,,Use region value for district field
sch_01211,level,PASS,小學,,,
sch_01211,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01211,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01211,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01211,language,PASS,全英文,,,
sch_01211,highlights,FAIL,"features:[""國際交流"",""科技教育""]","[""國際交流"",""科技教育""]",,Rename features to highlights
sch_01211,address,FAIL,香港港島東區某街道21號,,,Placeholder address
sch_01211,phone,NEED_REVIEW,22142189,,,
sch_01211,website,FAIL,https://www.school1211.edu.hk,,,Placeholder URL
sch_01211,applicationMaterials,UNKNOWN,MISSING,,,
sch_01211,applicationLink,FAIL,https://www.school1211.edu.hk/admission,,,Placeholder URL
sch_01211,latitude,NEED_REVIEW,22.253864,,,
sch_01211,longitude,NEED_REVIEW,114.166449,,,
sch_01211,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01212,id,PASS,sch_01212,,,
sch_01212,name,NEED_REVIEW,路德會北區小學（北區）,,,
sch_01212,nameEn,NEED_REVIEW,Lutheran Primary School (北區),,,
sch_01212,searchKeywords,PASS,"[""Lutheran"",""北區"",""新界""]",,,
sch_01212,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01212,district,FAIL,district:北區|region:新界,新界,,Use region value for district field
sch_01212,level,PASS,小學,,,
sch_01212,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01212,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01212,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01212,language,PASS,全英文,,,
sch_01212,highlights,FAIL,"features:[""雙語教學"",""閱讀計劃"",""音樂特色"",""品德教育"",""環保教育""]","[""雙語教學"",""閱讀計劃"",""音樂特色"",""品德教育"",""環保教育""]",,Rename features to highlights
sch_01212,address,FAIL,香港新界北區某街道136號,,,Placeholder address
sch_01212,phone,NEED_REVIEW,21459991,,,
sch_01212,website,FAIL,https://www.school1212.edu.hk,,,Placeholder URL
sch_01212,applicationMaterials,UNKNOWN,MISSING,,,
sch_01212,applicationLink,FAIL,https://www.school1212.edu.hk/admission,,,Placeholder URL
sch_01212,latitude,NEED_REVIEW,22.456696,,,
sch_01212,longitude,NEED_REVIEW,113.932441,,,
sch_01212,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01213,id,PASS,sch_01213,,,
sch_01213,name,NEED_REVIEW,佛教南區小學（南區）,,,
sch_01213,nameEn,NEED_REVIEW,Buddhist Primary School (南區),,,
sch_01213,searchKeywords,PASS,"[""Buddhist"",""南區"",""港島""]",,,
sch_01213,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01213,district,FAIL,district:南區|region:港島,港島,,Use region value for district field
sch_01213,level,PASS,小學,,,
sch_01213,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01213,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01213,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01213,language,PASS,全英文,,,
sch_01213,highlights,FAIL,"features:[""環保教育"",""音樂特色"",""雙語教學""]","[""環保教育"",""音樂特色"",""雙語教學""]",,Rename features to highlights
sch_01213,address,FAIL,香港港島南區某街道53號,,,Placeholder address
sch_01213,phone,NEED_REVIEW,21363552,,,
sch_01213,website,FAIL,https://www.school1213.edu.hk,,,Placeholder URL
sch_01213,applicationMaterials,UNKNOWN,MISSING,,,
sch_01213,applicationLink,FAIL,https://www.school1213.edu.hk/admission,,,Placeholder URL
sch_01213,latitude,NEED_REVIEW,22.297012,,,
sch_01213,longitude,NEED_REVIEW,114.180188,,,
sch_01213,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01214,id,PASS,sch_01214,,,
sch_01214,name,NEED_REVIEW,循道衛理小學（元朗區分校）,,,Synthetic name pattern
sch_01214,nameEn,NEED_REVIEW,Methodist Primary School (元朗區),,,
sch_01214,searchKeywords,PASS,"[""Methodist"",""元朗區"",""新界""]",,,
sch_01214,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01214,district,FAIL,district:元朗區|region:新界,新界,,Use region value for district field
sch_01214,level,PASS,小學,,,
sch_01214,tuitionMin,FAIL,tuition:3906,,,Schema: split tuition into tuitionMin/Max
sch_01214,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01214,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01214,language,PASS,以中文為主,,,
sch_01214,highlights,FAIL,"features:[""體育特色"",""雙語教學"",""全人發展"",""藝術特色""]","[""體育特色"",""雙語教學"",""全人發展"",""藝術特色""]",,Rename features to highlights
sch_01214,address,FAIL,香港新界元朗區某街道182號,,,Placeholder address
sch_01214,phone,NEED_REVIEW,39063119,,,
sch_01214,website,FAIL,https://www.school1214.edu.hk,,,Placeholder URL
sch_01214,applicationMaterials,UNKNOWN,MISSING,,,
sch_01214,applicationLink,FAIL,https://www.school1214.edu.hk/admission,,,Placeholder URL
sch_01214,latitude,NEED_REVIEW,22.420322,,,
sch_01214,longitude,NEED_REVIEW,114.109212,,,
sch_01214,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01215,id,PASS,sch_01215,,,
sch_01215,name,NEED_REVIEW,嗇色園灣仔區小學（東區）,,,
sch_01215,nameEn,NEED_REVIEW,Sik Sik Yuen Primary School (灣仔區),,,
sch_01215,searchKeywords,PASS,"[""SSY"",""灣仔區"",""港島""]",,,
sch_01215,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01215,district,FAIL,district:灣仔區|region:港島,港島,,Use region value for district field
sch_01215,level,PASS,小學,,,
sch_01215,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01215,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01215,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01215,language,FAIL,雙語,,,
sch_01215,highlights,FAIL,"features:[""音樂特色"",""體育特色"",""品德教育"",""國際交流"",""全人發展""]","[""音樂特色"",""體育特色"",""品德教育"",""國際交流"",""全人發展""]",,Rename features to highlights
sch_01215,address,FAIL,香港港島灣仔區某街道110號,,,Placeholder address
sch_01215,phone,NEED_REVIEW,26288685,,,
sch_01215,website,FAIL,https://www.school1215.edu.hk,,,Placeholder URL
sch_01215,applicationMaterials,UNKNOWN,MISSING,,,
sch_01215,applicationLink,FAIL,https://www.school1215.edu.hk/admission,,,Placeholder URL
sch_01215,latitude,NEED_REVIEW,22.268919,,,
sch_01215,longitude,NEED_REVIEW,114.190023,,,
sch_01215,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01216,id,PASS,sch_01216,,,
sch_01216,name,NEED_REVIEW,嗇色園小學（第1校）,,,Synthetic name pattern
sch_01216,nameEn,NEED_REVIEW,Sik Sik Yuen Primary School (東區),,,
sch_01216,searchKeywords,PASS,"[""SSY"",""東區"",""港島""]",,,
sch_01216,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01216,district,FAIL,district:東區|region:港島,港島,,Use region value for district field
sch_01216,level,PASS,小學,,,
sch_01216,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01216,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01216,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01216,language,FAIL,雙語,,,
sch_01216,highlights,FAIL,"features:[""小班教學"",""閱讀計劃"",""藝術特色"",""音樂特色"",""科技教育""]","[""小班教學"",""閱讀計劃"",""藝術特色"",""音樂特色"",""科技教育""]",,Rename features to highlights
sch_01216,address,FAIL,香港港島東區某街道32號,,,Placeholder address
sch_01216,phone,NEED_REVIEW,32649119,,,
sch_01216,website,FAIL,https://www.school1216.edu.hk,,,Placeholder URL
sch_01216,applicationMaterials,UNKNOWN,MISSING,,,
sch_01216,applicationLink,FAIL,https://www.school1216.edu.hk/admission,,,Placeholder URL
sch_01216,latitude,NEED_REVIEW,22.294639,,,
sch_01216,longitude,NEED_REVIEW,114.182351,,,
sch_01216,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01217,id,PASS,sch_01217,,,
sch_01217,name,NEED_REVIEW,道教深水埗區小學（深水埗區）,,,
sch_01217,nameEn,NEED_REVIEW,Taoist Primary School (深水埗區),,,
sch_01217,searchKeywords,PASS,"[""Taoist"",""深水埗區"",""九龍""]",,,
sch_01217,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01217,district,FAIL,district:深水埗區|region:九龍,九龍,,Use region value for district field
sch_01217,level,PASS,小學,,,
sch_01217,tuitionMin,FAIL,tuition:3883,,,Schema: split tuition into tuitionMin/Max
sch_01217,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01217,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01217,language,FAIL,雙語,,,
sch_01217,highlights,FAIL,"features:[""STEM教育"",""藝術特色"",""體育特色""]","[""STEM教育"",""藝術特色"",""體育特色""]",,Rename features to highlights
