schoolId,currentName,currentNameEn,matchStatus,matchedOfficialName,matchedOfficialId,matchScore,notes
sch_01069,聖保羅書院中西區小學（中西區）,St. Paul's College Primary School (中西區),MATCHED,聖保羅書院,514209000133,60,partial match
sch_01070,福建元朗區中學附屬學校（元朗區分校）,Fukien Secondary School Affiliated School (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01071,拔萃女小學（第1校）,Diocesan Girls' Junior School (北區),MATCHED,拔萃女小學,210706000123,80,fuzzy match (zh normalized)
sch_01072,聖保羅男女油尖旺區中學附屬小學（第2校）,St. Paul's Co-educational College Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01073,保良局陳守仁油尖旺區小學（油尖旺區）,PLK Camões Tan Siu Lin Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01074,港大同學會觀塘區小學（第4校）,HKUGA Primary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01075,保良局陳守仁小學（第5校）,PLK Camões Tan Siu Lin Primary School (中西區),MATCHED,保良局陳守仁小學,529796000123,80,fuzzy match (zh normalized)
sch_01076,培僑小學（第1校）,Pui Kiu Primary School (深水埗區),MATCHED,培僑小學,535613000123,80,fuzzy match (zh normalized)
sch_01077,港大同學會小學（觀塘區分校）,HKUGA Primary School (觀塘區),MATCHED,港大同學會小學,540234000123,80,fuzzy match (zh normalized)
sch_01078,聖保羅書院小學（西區）,St. Paul's College Primary School (大埔區),MATCHED,聖保羅書院小學,170070000323,80,fuzzy match (zh normalized)
sch_01079,英華九龍城區小學（九龍城區）,Ying Wa Primary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01080,聖保羅書院離島區小學（離島區）,St. Paul's College Primary School (離島區),MATCHED,聖保羅書院,514209000133,60,partial match
sch_01081,德望灣仔區小學暨幼稚園,Good Hope Primary School cum Kindergarten,AMBIGUOUS,德望小學暨幼稚園 | 德望小學暨幼稚園 | 德望小學暨幼稚園,,85,multiple matches (en): 3
sch_01082,高主教書院大埔區小學部,Raimondi College Primary Section,MATCHED,高主教書院小學部,575240000123,95,exact match (en)
sch_01083,聖士提反書院附屬屯門區小學,St. Stephen's College Preparatory School,MATCHED,聖士提反書院附屬小學,517372000123,95,exact match (en)
sch_01084,九龍塘學校（北區小學部）,Kowloon Tong School (Primary Section),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01085,玫瑰崗學校（小學部）,Rosaryhill School (Primary Section),UNMATCHED,,,0,no match in EDB database
sch_01086,聖方濟各英文東區小學,St. Francis of Assisi's English Primary School,MATCHED,聖方濟各英文小學,133566000123,95,exact match (en)
sch_01087,高主教書院中西區小學部,Raimondi College Primary Section,MATCHED,高主教書院小學部,575240000123,95,exact match (en)
sch_01088,香港培道小學,Pooi To Primary School,AMBIGUOUS,香港培道小學 | 香港培道小學 | 香港培道小學,,90,multiple matches (zh): 3
sch_01089,德望小學暨幼稚園（東區）,Good Hope Primary School cum Kindergarten (黃大仙區),AMBIGUOUS,德望小學暨幼稚園 | 德望小學暨幼稚園 | 德望小學暨幼稚園,,70,multiple fuzzy matches (zh): 3
sch_01090,九龍塘學校（觀塘區小學部）（東區）,Kowloon Tong School (Primary Section) (觀塘區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01091,聖士提反書院附屬小學（南區）,St. Stephen's College Preparatory School (九龍城區),MATCHED,聖士提反書院附屬小學,517372000123,80,fuzzy match (zh normalized)
sch_01092,香港培道小學（沙田區）,Pooi To Primary School (沙田區),AMBIGUOUS,香港培道小學 | 香港培道小學 | 香港培道小學,,70,multiple fuzzy matches (zh): 3
sch_01093,玫瑰崗學校（小學部）（荃灣區分校）,Rosaryhill School (Primary Section) (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01094,九龍塘學校（小學部）（第4校）,Kowloon Tong School (Primary Section) (南區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01095,九龍塘學校（小學部）（離島區分校）,Kowloon Tong School (Primary Section) (離島區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01096,聖方濟各英文黃大仙區小學（北區）,St. Francis of Assisi's English Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01097,聖士提反書院附屬小學（中西區）,St. Stephen's College Preparatory School (中西區),MATCHED,聖士提反書院附屬小學,517372000123,80,fuzzy match (zh normalized)
sch_01098,聖方濟各英文南區小學（第3校）,St. Francis of Assisi's English Primary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01099,高主教書院小學部（南區分校）,Raimondi College Primary Section (南區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01100,聖士提反書院附屬西貢區小學（第5校）,St. Stephen's College Preparatory School (西貢區),MATCHED,聖士提反書院,170712000133,60,partial match
sch_01101,聖方濟各英文小學（西區）,St. Francis of Assisi's English Primary School (深水埗區),MATCHED,聖方濟各英文小學,133566000123,80,fuzzy match (zh normalized)
sch_01102,德望小學暨幼稚園（九龍城區）,Good Hope Primary School cum Kindergarten (九龍城區),AMBIGUOUS,德望小學暨幼稚園 | 德望小學暨幼稚園 | 德望小學暨幼稚園,,70,multiple fuzzy matches (zh): 3
sch_01103,九龍塘學校（觀塘區小學部）（觀塘區分校）,Kowloon Tong School (Primary Section) (觀塘區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01104,香港培道深水埗區小學（南區）,Pooi To Primary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01105,高主教書院小學部（西區）,Raimondi College Primary Section (北區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01106,德望小學暨黃大仙區幼稚園（西區）,Good Hope Primary School cum Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01107,玫瑰崗學校（東區小學部）（北區）,Rosaryhill School (Primary Section) (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01108,德望小學暨大埔區幼稚園（大埔區分校）,Good Hope Primary School cum Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01109,玫瑰崗學校（小學部）（東區）,Rosaryhill School (Primary Section) (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01110,玫瑰崗學校（南區小學部）（第5校）,Rosaryhill School (Primary Section) (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01111,德望小學暨東區幼稚園（東區分校）,Good Hope Primary School cum Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01112,香港培道小學（西貢區）,Pooi To Primary School (西貢區),AMBIGUOUS,香港培道小學 | 香港培道小學 | 香港培道小學,,70,multiple fuzzy matches (zh): 3
sch_01113,玫瑰崗學校（東區小學部）（第3校）,Rosaryhill School (Primary Section) (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01114,聖士提反書院附屬大埔區小學（大埔區）,St. Stephen's College Preparatory School (大埔區),MATCHED,聖士提反書院,170712000133,60,partial match
sch_01115,高主教書院南區小學部（南區分校）,Raimondi College Primary Section (南區),MATCHED,高主教書院,211265000133,60,partial match
sch_01116,玫瑰崗學校（油尖旺區小學部）（油尖旺區）,Rosaryhill School (Primary Section) (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01117,高主教書院小學部（離島區）,Raimondi College Primary Section (離島區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01118,聖士提反書院附屬觀塘區小學（第3校）,St. Stephen's College Preparatory School (觀塘區),MATCHED,聖士提反書院,170712000133,60,partial match
sch_01119,高主教書院小學部（西區）,Raimondi College Primary Section (元朗區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01120,九龍塘學校（觀塘區小學部）（觀塘區分校）,Kowloon Tong School (Primary Section) (觀塘區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01121,玫瑰崗學校（小學部）（第1校）,Rosaryhill School (Primary Section) (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01122,聖方濟各英文小學（西區）,St. Francis of Assisi's English Primary School (黃大仙區),MATCHED,聖方濟各英文小學,133566000123,80,fuzzy match (zh normalized)
sch_01123,高主教書院小學部（南區分校）,Raimondi College Primary Section (南區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01124,高主教書院小學部（第4校）,Raimondi College Primary Section (東區),MATCHED,高主教書院小學部,575240000123,80,fuzzy match (zh normalized)
sch_01125,德望葵青區小學暨葵青區幼稚園（東區）,Good Hope Primary School cum Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01126,香港培道深水埗區小學（北區）,Pooi To Primary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01127,聖士提反書院附屬南區小學（第2校）,St. Stephen's College Preparatory School (南區),MATCHED,聖士提反書院,170712000133,60,partial match
sch_01128,玫瑰崗學校（灣仔區小學部）（灣仔區）,Rosaryhill School (Primary Section) (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01129,九龍塘學校（小學部）（北區）,Kowloon Tong School (Primary Section) (屯門區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01130,聖士提反書院附屬小學（西區）,St. Stephen's College Preparatory School (油尖旺區),MATCHED,聖士提反書院附屬小學,517372000123,80,fuzzy match (zh normalized)
sch_01131,玫瑰崗學校（小學部）（第1校）,Rosaryhill School (Primary Section) (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01132,九龍塘學校（小學部）（沙田區分校）,Kowloon Tong School (Primary Section) (沙田區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01133,聖士提反書院附屬小學（離島區）,St. Stephen's College Preparatory School (離島區),MATCHED,聖士提反書院附屬小學,517372000123,80,fuzzy match (zh normalized)
sch_01134,德望北區小學暨幼稚園（第4校）,Good Hope Primary School cum Kindergarten (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01135,香港培道小學（黃大仙區分校）,Pooi To Primary School (黃大仙區),AMBIGUOUS,香港培道小學 | 香港培道小學 | 香港培道小學,,70,multiple fuzzy matches (zh): 3
sch_01136,玫瑰崗學校（深水埗區小學部）（南區）,Rosaryhill School (Primary Section) (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01137,香港培道小學（北區）,Pooi To Primary School (灣仔區),AMBIGUOUS,香港培道小學 | 香港培道小學 | 香港培道小學,,70,multiple fuzzy matches (zh): 3
sch_01138,高主教書院油尖旺區小學部（西區）,Raimondi College Primary Section (油尖旺區),MATCHED,高主教書院,211265000133,60,partial match
sch_01139,九龍塘學校（沙田區小學部）（南區）,Kowloon Tong School (Primary Section) (沙田區),AMBIGUOUS,九龍塘學校(中學部) | 九龍塘學校,,70,multiple fuzzy matches (zh): 2
sch_01140,玫瑰崗學校（小學部）（深水埗區）,Rosaryhill School (Primary Section) (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01141,仁濟醫院小學,Yan Chai Hospital Primary School,UNMATCHED,,,0,no match in EDB database
sch_01142,中華基督教會東區小學,C.C.C. Primary School,UNMATCHED,,,0,no match in EDB database
sch_01143,浸信會小學,Baptist Primary School,UNMATCHED,,,0,no match in EDB database
sch_01144,浸信會小學,Baptist Primary School,UNMATCHED,,,0,no match in EDB database
sch_01145,東華三院南區小學,Tung Wah Group of Hospitals Primary School,UNMATCHED,,,0,no match in EDB database
sch_01146,救世軍北區小學,Salvation Army Primary School,UNMATCHED,,,0,no match in EDB database
sch_01147,路德會南區小學,Lutheran Primary School,UNMATCHED,,,0,no match in EDB database
sch_01148,路德會小學,Lutheran Primary School,UNMATCHED,,,0,no match in EDB database
sch_01149,天主教小學,Catholic Primary School,UNMATCHED,,,0,no match in EDB database
sch_01150,中華基督教會深水埗區小學,C.C.C. Primary School,UNMATCHED,,,0,no match in EDB database
sch_01151,道教南區小學,Taoist Primary School,UNMATCHED,,,0,no match in EDB database
sch_01152,東華三院小學,Tung Wah Group of Hospitals Primary School,UNMATCHED,,,0,no match in EDB database
sch_01153,救世軍南區小學,Salvation Army Primary School,UNMATCHED,,,0,no match in EDB database
sch_01154,佛教灣仔區小學,Buddhist Primary School,UNMATCHED,,,0,no match in EDB database
sch_01155,路德會小學,Lutheran Primary School,UNMATCHED,,,0,no match in EDB database
sch_01156,循道衛理小學（第1校）,Methodist Primary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01157,聖公會九龍城區小學（九龍城區分校）,S.K.H. Primary School (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01158,佛教小學（灣仔區）,Buddhist Primary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01159,循道衛理中西區小學（中西區）,Methodist Primary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01160,保良局小學（東區）,Po Leung Kuk Primary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01161,道教黃大仙區小學（黃大仙區）,Taoist Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01162,佛教九龍城區小學（東區）,Buddhist Primary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01163,浸信會小學（灣仔區分校）,Baptist Primary School (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01164,救世軍東區小學（東區）,Salvation Army Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01165,中華基督教會北區小學（第5校）,C.C.C. Primary School (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01166,聖公會荃灣區小學（荃灣區分校）,S.K.H. Primary School (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01167,路德會小學（南區分校）,Lutheran Primary School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01168,佛教小學（黃大仙區）,Buddhist Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01169,浸信會中西區小學（中西區分校）,Baptist Primary School (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01170,保良局小學（第5校）,Po Leung Kuk Primary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01171,浸信會油尖旺區小學（油尖旺區分校）,Baptist Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01172,浸信會觀塘區小學（第2校）,Baptist Primary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01173,博愛醫院小學（第3校）,Pok Oi Hospital Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01174,循道衛理屯門區小學（屯門區）,Methodist Primary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01175,保良局小學（第5校）,Po Leung Kuk Primary School (西貢區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01176,保良局小學（第1校）,Po Leung Kuk Primary School (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01177,仁濟醫院小學（東區）,Yan Chai Hospital Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01178,嗇色園東區小學（東區）,Sik Sik Yuen Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01179,天主教小學（觀塘區）,Catholic Primary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01180,仁濟醫院東區小學（東區）,Yan Chai Hospital Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01181,浸信會小學（觀塘區分校）,Baptist Primary School (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01182,循道衛理小學（大埔區）,Methodist Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01183,仁濟醫院東區小學（東區分校）,Yan Chai Hospital Primary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01184,東華三院觀塘區小學（東區）,Tung Wah Group of Hospitals Primary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01185,中華基督教會油尖旺區小學（第5校）,C.C.C. Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01186,天主教東區小學（東區分校）,Catholic Primary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01187,嗇色園小學（第2校）,Sik Sik Yuen Primary School (屯門區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01188,天主教小學（第3校）,Catholic Primary School (元朗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01189,天主教元朗區小學（第4校）,Catholic Primary School (元朗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01190,東華三院南區小學（南區）,Tung Wah Group of Hospitals Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01191,聖公會小學（東區分校）,S.K.H. Primary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01192,浸信會東區小學（西區）,Baptist Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01193,循道衛理小學（屯門區）,Methodist Primary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01194,路德會小學（北區）,Lutheran Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01195,佛教小學（第5校）,Buddhist Primary School (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01196,仁濟醫院沙田區小學（沙田區）,Yan Chai Hospital Primary School (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01197,救世軍小學（東區）,Salvation Army Primary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01198,仁濟醫院灣仔區小學（灣仔區）,Yan Chai Hospital Primary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01199,東華三院小學（南區）,Tung Wah Group of Hospitals Primary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01200,聖公會小學（北區）,S.K.H. Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01201,博愛醫院灣仔區小學（灣仔區分校）,Pok Oi Hospital Primary School (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01202,浸信會小學（第2校）,Baptist Primary School (中西區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01203,嗇色園小學（中西區）,Sik Sik Yuen Primary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01204,路德會小學（第4校）,Lutheran Primary School (西貢區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01205,路德會小學（北區）,Lutheran Primary School (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01206,浸信會小學（第1校）,Baptist Primary School (西貢區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01207,聖公會西貢區小學（西貢區分校）,S.K.H. Primary School (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01208,佛教中西區小學（第3校）,Buddhist Primary School (中西區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01209,天主教葵青區小學（西區）,Catholic Primary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01210,保良局中西區小學（中西區分校）,Po Leung Kuk Primary School (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01211,中華基督教會小學（第1校）,C.C.C. Primary School (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01212,路德會北區小學（北區）,Lutheran Primary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01213,佛教南區小學（南區）,Buddhist Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01214,循道衛理小學（元朗區分校）,Methodist Primary School (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01215,嗇色園灣仔區小學（東區）,Sik Sik Yuen Primary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01216,嗇色園小學（第1校）,Sik Sik Yuen Primary School (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01217,道教深水埗區小學（深水埗區）,Taoist Primary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01218,浸信會小學（北區）,Baptist Primary School (荃灣區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01219,浸信會深水埗區小學（深水埗區）,Baptist Primary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01220,中華基督教會小學（灣仔區分校）,C.C.C. Primary School (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01221,循道衛理油尖旺區小學（油尖旺區）,Methodist Primary School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01222,路德會小學（南區）,Lutheran Primary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01223,嗇色園小學（北區）,Sik Sik Yuen Primary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01224,中華基督教會小學（第4校）,C.C.C. Primary School (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01225,東華三院黃大仙區小學（第5校）,Tung Wah Group of Hospitals Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01226,中華基督教會小學（南區）,C.C.C. Primary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01227,佛教小學（葵青區）,Buddhist Primary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01228,路德會離島區小學（離島區）,Lutheran Primary School (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01229,博愛醫院小學（第4校）,Pok Oi Hospital Primary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01230,道教小學（第5校）,Taoist Primary School (中西區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01231,保良局西貢區小學（西貢區分校）,Po Leung Kuk Primary School (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01232,循道衛理小學（觀塘區）,Methodist Primary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01233,浸信會小學（第3校）,Baptist Primary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01234,博愛醫院小學（灣仔區分校）,Pok Oi Hospital Primary School (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01235,聖公會灣仔區小學（第5校）,S.K.H. Primary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01236,浸信會小學（灣仔區）,Baptist Primary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01237,保良局小學（南區）,Po Leung Kuk Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01238,保良局南區小學（北區）,Po Leung Kuk Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01239,天主教灣仔區小學（第4校）,Catholic Primary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01240,仁濟醫院小學（南區）,Yan Chai Hospital Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01241,博愛醫院小學（西區）,Pok Oi Hospital Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01242,道教小學（九龍城區分校）,Taoist Primary School (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01243,循道衛理南區小學（南區分校）,Methodist Primary School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01244,東華三院小學（北區）,Tung Wah Group of Hospitals Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01245,佛教小學（南區）,Buddhist Primary School (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01246,浸信會觀塘區小學（第1校）,Baptist Primary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01247,佛教元朗區小學（北區）,Buddhist Primary School (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01248,聖公會小學（東區）,S.K.H. Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01249,保良局小學（第4校）,Po Leung Kuk Primary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01250,保良局觀塘區小學（第5校）,Po Leung Kuk Primary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01251,仁濟醫院九龍城區小學（九龍城區）,Yan Chai Hospital Primary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01252,東華三院離島區小學（第2校）,Tung Wah Group of Hospitals Primary School (離島區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01253,中華基督教會小學（西貢區分校）,C.C.C. Primary School (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01254,仁濟醫院中西區小學（中西區分校）,Yan Chai Hospital Primary School (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01255,救世軍小學（中西區）,Salvation Army Primary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01256,佛教小學（第1校）,Buddhist Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01257,中華基督教會小學（東區）,C.C.C. Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01258,循道衛理小學（第3校）,Methodist Primary School (屯門區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01259,循道衛理西貢區小學（西貢區分校）,Methodist Primary School (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01260,佛教小學（第5校）,Buddhist Primary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01261,聖公會屯門區小學（屯門區分校）,S.K.H. Primary School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01262,博愛醫院小學（北區）,Pok Oi Hospital Primary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01263,佛教東區小學（東區）,Buddhist Primary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01264,中華基督教會小學（第4校）,C.C.C. Primary School (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01265,保良局東區小學（東區分校）,Po Leung Kuk Primary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01266,循道衛理小學（東區）,Methodist Primary School (荃灣區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01267,中華基督教會小學（第2校）,C.C.C. Primary School (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01268,保良局小學（東區分校）,Po Leung Kuk Primary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01269,東華三院小學（屯門區）,Tung Wah Group of Hospitals Primary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01270,中華基督教會南區小學（南區）,C.C.C. Primary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01271,聖公會小學（第1校）,S.K.H. Primary School (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01272,嗇色園屯門區小學（屯門區分校）,Sik Sik Yuen Primary School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01273,仁濟醫院小學（大埔區）,Yan Chai Hospital Primary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01274,仁濟醫院小學（黃大仙區分校）,Yan Chai Hospital Primary School (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
