schoolId,schoolName,currentWebsite,proposedWebsite,status,sourceUrl,capturedAt,confidence,noteShort
sch_00984,官立中西區幼稚園（中西區分校）,https://www.school984.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00985,官立幼稚園（中西區）,https://www.school985.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00986,官立沙田區幼稚園（沙田區分校）,https://www.school986.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00987,官立大埔區幼稚園（第2校）,https://www.school987.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00988,官立幼稚園（第3校）,https://www.school988.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00989,官立幼稚園（東區分校）,https://www.school989.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00990,官立幼稚園（東區）,https://www.school990.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00991,官立幼稚園（東區）,https://www.school991.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00992,官立離島區幼稚園（第2校）,https://www.school992.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00993,官立灣仔區幼稚園（第3校）,https://www.school993.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00994,官立幼稚園（第4校）,https://www.school994.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00995,官立幼稚園（葵青區）,https://www.school995.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00996,官立灣仔區幼稚園（灣仔區分校）,https://www.school996.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00997,官立幼稚園（東區）,https://www.school997.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00998,官立南區幼稚園（南區）,https://www.school998.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_00999,官立幼稚園（東區分校）,https://www.school999.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01000,官立幼稚園（油尖旺區分校）,https://www.school1000.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01001,新加坡國際東區小學,https://www.school1001.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01002,法國國際小學,https://www.school1002.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01003,哈羅香港國際小學,https://www.school1003.edu.hk,https://www.harrowschool.hk/,AUTO-FIX,https://www.harrowschool.hk/,2026-01-10,HIGH,Harrow International School Hong Kong official site
sch_01004,香港國際學校深水埗區小學部,https://www.school1004.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01005,法國國際小學,https://www.school1005.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01006,德瑞國際小學,https://www.school1006.edu.hk,https://www.gsis.edu.hk/,AUTO-FIX,https://www.gsis.edu.hk/,2026-01-10,HIGH,German Swiss International School official site
sch_01007,弘立書院小學部,https://www.school1007.edu.hk,https://www.isf.edu.hk/,AUTO-FIX,https://www.isf.edu.hk/,2026-01-10,HIGH,Independent Schools Foundation Academy official site
sch_01008,德瑞國際小學,https://www.school1008.edu.hk,https://www.gsis.edu.hk/,AUTO-FIX,https://www.gsis.edu.hk/,2026-01-10,HIGH,German Swiss International School official site
sch_01009,漢基國際小學,https://www.school1009.edu.hk,https://www.cis.edu.hk/,AUTO-FIX,https://www.cis.edu.hk/,2026-01-10,HIGH,Chinese International School official site
sch_01010,澳洲國際小學,https://www.school1010.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01011,哈羅香港國際小學,https://www.school1011.edu.hk,https://www.harrowschool.hk/,AUTO-FIX,https://www.harrowschool.hk/,2026-01-10,HIGH,Harrow International School Hong Kong official site
sch_01012,弘立書院中西區小學部,https://www.school1012.edu.hk,https://www.isf.edu.hk/,AUTO-FIX,https://www.isf.edu.hk/,2026-01-10,HIGH,Independent Schools Foundation Academy official site
sch_01013,美國國際九龍城區小學,https://www.school1013.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01014,新加坡國際觀塘區小學（西區）,https://www.school1014.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01015,漢基國際葵青區小學（葵青區分校）,https://www.school1015.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01016,德瑞國際小學（西區）,https://www.school1016.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01017,香港國際學校小學部（第2校）,https://www.school1017.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01018,漢基國際深水埗區小學（深水埗區）,https://www.school1018.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01019,德瑞國際葵青區小學（第4校）,https://www.school1019.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01020,哈羅香港國際小學（西區）,https://www.school1020.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01021,新加坡國際灣仔區小學（東區）,https://www.school1021.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01022,澳洲國際小學（九龍城區分校）,https://www.school1022.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01023,耀中國際小學（第3校）,https://www.school1023.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01024,德瑞國際荃灣區小學（第4校）,https://www.school1024.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01025,澳洲國際小學（東區）,https://www.school1025.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01026,德瑞國際荃灣區小學（荃灣區）,https://www.school1026.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01027,弘立書院小學部（第2校）,https://www.school1027.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01028,美國國際葵青區小學（葵青區分校）,https://www.school1028.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01029,加拿大國際小學（東區）,https://www.school1029.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01030,弘立書院小學部（屯門區）,https://www.school1030.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01031,澳洲國際沙田區小學（沙田區分校）,https://www.school1031.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01032,新加坡國際西貢區小學（西貢區）,https://www.school1032.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01033,哈羅香港國際小學（第3校）,https://www.school1033.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01034,英基小學（第4校）,https://www.school1034.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01035,新加坡國際油尖旺區小學（油尖旺區）,https://www.school1035.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01036,新加坡國際南區小學（南區）,https://www.school1036.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01037,加拿大國際小學（第2校）,https://www.school1037.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01038,美國國際北區小學（北區）,https://www.school1038.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01039,澳洲國際小學（第4校）,https://www.school1039.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01040,法國國際灣仔區小學（灣仔區分校）,https://www.school1040.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01041,耀中國際灣仔區小學（灣仔區分校）,https://www.school1041.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01042,弘立書院西貢區小學部（西貢區分校）,https://www.school1042.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01043,法國國際西貢區小學（第3校）,https://www.school1043.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01044,香港國際學校小學部（北區）,https://www.school1044.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01045,德瑞國際小學（第5校）,https://www.school1045.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01046,澳洲國際小學（第1校）,https://www.school1046.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01047,澳洲國際北區小學（北區分校）,https://www.school1047.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01048,美國國際北區小學（西區）,https://www.school1048.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01049,香港國際學校離島區小學部（第4校）,https://www.school1049.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01050,加拿大國際小學（油尖旺區分校）,https://www.school1050.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01051,聖保羅男女中學附屬小學,https://www.school1051.edu.hk,https://www.spcc.edu.hk/,AUTO-FIX,https://www.spcc.edu.hk/,2026-01-10,HIGH,St. Paul's Co-educational College official site
sch_01052,培僑小學,https://www.school1052.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01053,拔萃女小學,https://www.school1053.edu.hk,https://www.dgs.edu.hk/,AUTO-FIX,https://www.dgs.edu.hk/,2026-01-10,HIGH,Diocesan Girls' School official site
sch_01054,港大同學會中西區小學,https://www.school1054.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01055,聖保羅男女中學附屬葵青區小學,https://www.school1055.edu.hk,https://www.spcc.edu.hk/,AUTO-FIX,https://www.spcc.edu.hk/,2026-01-10,HIGH,St. Paul's Co-educational College official site
sch_01056,培僑小學,https://www.school1056.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01057,保良局陳守仁沙田區小學,https://www.school1057.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01058,培僑觀塘區小學,https://www.school1058.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01059,英華中西區小學,https://www.school1059.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01060,港大同學會小學,https://www.school1060.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01061,保良局陳守仁屯門區小學（屯門區分校）,https://www.school1061.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01062,拔萃女小學（第2校）,https://www.school1062.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01063,英華小學（元朗區）,https://www.school1063.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01064,聖保羅書院小學（南區）,https://www.school1064.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01065,拔萃男書院附屬小學（第5校）,https://www.school1065.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01066,聖保羅男女荃灣區中學附屬小學（北區）,https://www.school1066.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01067,拔萃男書院附屬小學（南區）,https://www.school1067.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01068,培僑油尖旺區小學（油尖旺區分校）,https://www.school1068.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01069,聖保羅書院中西區小學（中西區）,https://www.school1069.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01070,福建元朗區中學附屬學校（元朗區分校）,https://www.school1070.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01071,拔萃女小學（第1校）,https://www.school1071.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01072,聖保羅男女油尖旺區中學附屬小學（第2校）,https://www.school1072.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01073,保良局陳守仁油尖旺區小學（油尖旺區）,https://www.school1073.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01074,港大同學會觀塘區小學（第4校）,https://www.school1074.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01075,保良局陳守仁小學（第5校）,https://www.school1075.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01076,培僑小學（第1校）,https://www.school1076.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01077,港大同學會小學（觀塘區分校）,https://www.school1077.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01078,聖保羅書院小學（西區）,https://www.school1078.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01079,英華九龍城區小學（九龍城區）,https://www.school1079.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01080,聖保羅書院離島區小學（離島區）,https://www.school1080.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01081,德望灣仔區小學暨幼稚園,https://www.school1081.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01082,高主教書院大埔區小學部,https://www.school1082.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01083,聖士提反書院附屬屯門區小學,https://www.school1083.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01084,九龍塘學校（北區小學部）,https://www.school1084.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01085,玫瑰崗學校（小學部）,https://www.school1085.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01086,聖方濟各英文東區小學,https://www.school1086.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01087,高主教書院中西區小學部,https://www.school1087.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01088,香港培道小學,https://www.school1088.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01089,德望小學暨幼稚園（東區）,https://www.school1089.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01090,九龍塘學校（觀塘區小學部）（東區）,https://www.school1090.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01091,聖士提反書院附屬小學（南區）,https://www.school1091.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01092,香港培道小學（沙田區）,https://www.school1092.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01093,玫瑰崗學校（小學部）（荃灣區分校）,https://www.school1093.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01094,九龍塘學校（小學部）（第4校）,https://www.school1094.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01095,九龍塘學校（小學部）（離島區分校）,https://www.school1095.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01096,聖方濟各英文黃大仙區小學（北區）,https://www.school1096.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01097,聖士提反書院附屬小學（中西區）,https://www.school1097.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01098,聖方濟各英文南區小學（第3校）,https://www.school1098.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01099,高主教書院小學部（南區分校）,https://www.school1099.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01100,聖士提反書院附屬西貢區小學（第5校）,https://www.school1100.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01101,聖方濟各英文小學（西區）,https://www.school1101.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01102,德望小學暨幼稚園（九龍城區）,https://www.school1102.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01103,九龍塘學校（觀塘區小學部）（觀塘區分校）,https://www.school1103.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01104,香港培道深水埗區小學（南區）,https://www.school1104.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01105,高主教書院小學部（西區）,https://www.school1105.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01106,德望小學暨黃大仙區幼稚園（西區）,https://www.school1106.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01107,玫瑰崗學校（東區小學部）（北區）,https://www.school1107.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01108,德望小學暨大埔區幼稚園（大埔區分校）,https://www.school1108.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01109,玫瑰崗學校（小學部）（東區）,https://www.school1109.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01110,玫瑰崗學校（南區小學部）（第5校）,https://www.school1110.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01111,德望小學暨東區幼稚園（東區分校）,https://www.school1111.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01112,香港培道小學（西貢區）,https://www.school1112.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01113,玫瑰崗學校（東區小學部）（第3校）,https://www.school1113.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01114,聖士提反書院附屬大埔區小學（大埔區）,https://www.school1114.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01115,高主教書院南區小學部（南區分校）,https://www.school1115.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01116,玫瑰崗學校（油尖旺區小學部）（油尖旺區）,https://www.school1116.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01117,高主教書院小學部（離島區）,https://www.school1117.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01118,聖士提反書院附屬觀塘區小學（第3校）,https://www.school1118.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01119,高主教書院小學部（西區）,https://www.school1119.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01120,九龍塘學校（觀塘區小學部）（觀塘區分校）,https://www.school1120.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01121,玫瑰崗學校（小學部）（第1校）,https://www.school1121.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01122,聖方濟各英文小學（西區）,https://www.school1122.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01123,高主教書院小學部（南區分校）,https://www.school1123.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01124,高主教書院小學部（第4校）,https://www.school1124.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01125,德望葵青區小學暨葵青區幼稚園（東區）,https://www.school1125.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01126,香港培道深水埗區小學（北區）,https://www.school1126.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01127,聖士提反書院附屬南區小學（第2校）,https://www.school1127.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01128,玫瑰崗學校（灣仔區小學部）（灣仔區）,https://www.school1128.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01129,九龍塘學校（小學部）（北區）,https://www.school1129.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01130,聖士提反書院附屬小學（西區）,https://www.school1130.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01131,玫瑰崗學校（小學部）（第1校）,https://www.school1131.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01132,九龍塘學校（小學部）（沙田區分校）,https://www.school1132.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01133,聖士提反書院附屬小學（離島區）,https://www.school1133.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01134,德望北區小學暨幼稚園（第4校）,https://www.school1134.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01135,香港培道小學（黃大仙區分校）,https://www.school1135.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01136,玫瑰崗學校（深水埗區小學部）（南區）,https://www.school1136.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01137,香港培道小學（北區）,https://www.school1137.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01138,高主教書院油尖旺區小學部（西區）,https://www.school1138.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01139,九龍塘學校（沙田區小學部）（南區）,https://www.school1139.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01140,玫瑰崗學校（小學部）（深水埗區）,https://www.school1140.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01141,仁濟醫院小學,https://www.school1141.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01142,中華基督教會東區小學,https://www.school1142.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01143,浸信會小學,https://www.school1143.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01144,浸信會小學,https://www.school1144.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01145,東華三院南區小學,https://www.school1145.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01146,救世軍北區小學,https://www.school1146.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01147,路德會南區小學,https://www.school1147.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01148,路德會小學,https://www.school1148.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01149,天主教小學,https://www.school1149.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01150,中華基督教會深水埗區小學,https://www.school1150.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01151,道教南區小學,https://www.school1151.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01152,東華三院小學,https://www.school1152.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01153,救世軍南區小學,https://www.school1153.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01154,佛教灣仔區小學,https://www.school1154.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01155,路德會小學,https://www.school1155.edu.hk,,NEED_REVIEW,,,NONE,unrecognized school - needs manual lookup
sch_01156,循道衛理小學（第1校）,https://www.school1156.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01157,聖公會九龍城區小學（九龍城區分校）,https://www.school1157.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01158,佛教小學（灣仔區）,https://www.school1158.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01159,循道衛理中西區小學（中西區）,https://www.school1159.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01160,保良局小學（東區）,https://www.school1160.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01161,道教黃大仙區小學（黃大仙區）,https://www.school1161.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01162,佛教九龍城區小學（東區）,https://www.school1162.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01163,浸信會小學（灣仔區分校）,https://www.school1163.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01164,救世軍東區小學（東區）,https://www.school1164.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01165,中華基督教會北區小學（第5校）,https://www.school1165.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01166,聖公會荃灣區小學（荃灣區分校）,https://www.school1166.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01167,路德會小學（南區分校）,https://www.school1167.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01168,佛教小學（黃大仙區）,https://www.school1168.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01169,浸信會中西區小學（中西區分校）,https://www.school1169.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01170,保良局小學（第5校）,https://www.school1170.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01171,浸信會油尖旺區小學（油尖旺區分校）,https://www.school1171.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01172,浸信會觀塘區小學（第2校）,https://www.school1172.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01173,博愛醫院小學（第3校）,https://www.school1173.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01174,循道衛理屯門區小學（屯門區）,https://www.school1174.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01175,保良局小學（第5校）,https://www.school1175.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01176,保良局小學（第1校）,https://www.school1176.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01177,仁濟醫院小學（東區）,https://www.school1177.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01178,嗇色園東區小學（東區）,https://www.school1178.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01179,天主教小學（觀塘區）,https://www.school1179.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01180,仁濟醫院東區小學（東區）,https://www.school1180.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01181,浸信會小學（觀塘區分校）,https://www.school1181.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01182,循道衛理小學（大埔區）,https://www.school1182.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01183,仁濟醫院東區小學（東區分校）,https://www.school1183.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01184,東華三院觀塘區小學（東區）,https://www.school1184.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01185,中華基督教會油尖旺區小學（第5校）,https://www.school1185.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01186,天主教東區小學（東區分校）,https://www.school1186.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01187,嗇色園小學（第2校）,https://www.school1187.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01188,天主教小學（第3校）,https://www.school1188.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
sch_01189,天主教元朗區小學（第4校）,https://www.school1189.edu.hk,,UNKNOWN,,,NONE,synthetic name pattern - school may not exist
